Country/Region,Lat,Long,Date,Confirmed_Cases
Burma,21.9162,95.956,4/19/20,13.0
United Kingdom,18.2206,-63.0686,4/19/20,0.0
United Kingdom,18.4207,-64.64,4/19/20,0.0
United Kingdom,21.69400000000001,-71.7979,4/19/20,0.0
MS Zaandam,0.0,0.0,4/19/20,0.0
Botswana,-22.3285,24.6849,4/19/20,5.0
Burundi,-3.3731,29.9189,4/19/20,0.0
Sierra Leone,8.460555000000001,-11.779889,4/19/20,5.0
Netherlands,12.1784,-68.2385,4/19/20,2.0
Malawi,-13.254307999999998,34.301525,4/19/20,0.0
United Kingdom,-51.7963,-59.5236,4/19/20,0.0
France,46.8852,-56.3159,4/19/20,0.0
South Sudan,6.877000000000002,31.307,4/19/20,0.0
Western Sahara,24.2155,-12.8858,4/19/20,0.0
Sao Tome and Principe,0.18636,6.613081,4/19/20,0.0
Yemen,15.552727,48.516388,4/19/20,0.0
Comoros,-11.6455,43.3333,4/19/20,0.0
Tajikistan,38.861034,71.276093,4/19/20,0.0
Lesotho,-29.609988,28.233608,4/19/20,0.0
Afghanistan,33.0,65.0,4/20/20,30.0
Albania,41.1533,20.1683,4/20/20,22.0
Algeria,28.0339,1.6596,4/20/20,89.0
Andorra,42.5063,1.5218,4/20/20,4.0
Angola,-11.2027,17.8739,4/20/20,0.0
Antigua and Barbuda,17.0608,-61.7964,4/20/20,0.0
Argentina,-38.4161,-63.6167,4/20/20,102.0
Armenia,40.0691,45.0382,4/20/20,48.0
Australia,-35.4735,149.0124,4/20/20,1.0
Australia,-33.8688,151.2093,4/20/20,6.0
Australia,-12.4634,130.8456,4/20/20,0.0
Australia,-28.0167,153.4,4/20/20,0.0
Australia,-34.9285,138.6007,4/20/20,0.0
Australia,-41.4545,145.9707,4/20/20,5.0
Australia,-37.8136,144.9631,4/20/20,1.0
Australia,-31.9505,115.8605,4/20/20,0.0
Austria,47.5162,14.5501,4/20/20,46.0
Azerbaijan,40.1431,47.5769,4/20/20,38.0
Bahamas,25.0343,-77.3963,4/20/20,5.0
Bahrain,26.0275,50.55,4/20/20,26.0
Bangladesh,23.685,90.3563,4/20/20,492.0
Barbados,13.1939,-59.5432,4/20/20,0.0
Belarus,53.7098,27.9534,4/20/20,1485.0
Belgium,50.8333,4.0,4/20/20,1487.0
Benin,9.3077,2.3158,4/20/20,19.0
Bhutan,27.5142,90.4336,4/20/20,0.0
Bolivia,-16.2902,-63.5887,4/20/20,44.0
Bosnia and Herzegovina,43.9159,17.6791,4/20/20,24.0
Brazil,-14.235,-51.9253,4/20/20,2089.0
Brunei,4.5353,114.7277,4/20/20,0.0
Bulgaria,42.7339,25.4858,4/20/20,35.0
Burkina Faso,12.2383,-1.5616,4/20/20,5.0
Cabo Verde,16.5388,-23.0418,4/20/20,6.0
Cambodia,11.55,104.9167,4/20/20,0.0
Cameroon,3.848,11.5021,4/20/20,146.0
Canada,53.9333,-116.5765,4/20/20,105.0
Canada,49.2827,-123.1207,4/20/20,0.0
Canada,37.6489,-122.6655,4/20/20,0.0
Canada,53.7609,-98.8139,4/20/20,0.0
Canada,46.5653,-66.4619,4/20/20,0.0
Canada,53.1355,-57.6604,4/20/20,0.0
Canada,44.682,-63.7443,4/20/20,46.0
Canada,51.2538,-85.3232,4/20/20,502.0
Canada,46.5107,-63.4168,4/20/20,0.0
Canada,52.9399,-73.5491,4/20/20,1369.0
Canada,52.9399,-106.4509,4/20/20,1.0
Central African Republic,6.6111,20.9394,4/20/20,0.0
Chad,15.4542,18.7322,4/20/20,0.0
Chile,-35.6751,-71.543,4/20/20,419.0
China,31.8257,117.2264,4/20/20,0.0
China,40.1824,116.4142,4/20/20,0.0
China,30.0572,107.874,4/20/20,0.0
China,26.0789,117.9874,4/20/20,0.0
China,37.8099,101.0583,4/20/20,0.0
China,23.3417,113.4244,4/20/20,1.0
China,23.8298,108.7881,4/20/20,0.0
China,26.8154,106.8748,4/20/20,0.0
China,19.1959,109.7453,4/20/20,0.0
China,39.549,116.1306,4/20/20,0.0
China,47.862,127.7615,4/20/20,7.0
China,33.882,113.614,4/20/20,0.0
China,22.3,114.2,4/20/20,0.0
China,30.9756,112.2707,4/20/20,0.0
China,27.6104,111.7088,4/20/20,0.0
China,44.0935,113.9448,4/20/20,1.0
China,32.9711,119.455,4/20/20,0.0
China,27.614,115.7221,4/20/20,0.0
China,43.6661,126.1923,4/20/20,0.0
China,41.2956,122.6085,4/20/20,0.0
China,22.1667,113.55,4/20/20,0.0
China,37.2692,106.1655,4/20/20,0.0
China,35.7452,95.9956,4/20/20,0.0
China,35.1917,108.8701,4/20/20,0.0
China,36.3427,118.1498,4/20/20,0.0
China,31.202,121.4491,4/20/20,3.0
China,37.5777,112.2922,4/20/20,0.0
China,30.6171,102.7103,4/20/20,0.0
China,39.3054,117.323,4/20/20,0.0
China,31.6927,88.0924,4/20/20,0.0
China,41.1129,85.2401,4/20/20,0.0
China,24.974,101.487,4/20/20,0.0
China,29.1832,120.0934,4/20/20,0.0
Colombia,4.5709,-74.2973,4/20/20,185.0
Congo (Brazzaville),-4.0383,21.7587,4/20/20,17.0
Congo (Kinshasa),-4.0383,21.7587,4/20/20,5.0
Costa Rica,9.7489,-83.7534,4/20/20,2.0
Cote d'Ivoire,7.54,-5.5471,4/20/20,0.0
Croatia,45.1,15.2,4/20/20,10.0
Diamond Princess,0.0,0.0,4/20/20,0.0
Cuba,22.0,-80.0,4/20/20,52.0
Cyprus,35.1264,33.4299,4/20/20,5.0
Czechia,49.8175,15.473,4/20/20,154.0
Denmark,61.8926,-6.9118,4/20/20,0.0
Denmark,71.7069,-42.6043,4/20/20,0.0
Denmark,56.2639,9.5018,4/20/20,131.0
Djibouti,11.8251,42.5903,4/20/20,0.0
Dominican Republic,18.7357,-70.1627,4/20/20,284.0
Ecuador,-1.8312,-78.1834,4/20/20,660.0
Egypt,26.0,30.0,4/20/20,189.0
El Salvador,13.7942,-88.8965,4/20/20,17.0
Equatorial Guinea,1.5,10.0,4/20/20,0.0
Eritrea,15.1794,39.7823,4/20/20,0.0
Estonia,58.5953,25.0136,4/20/20,7.0
Eswatini,-26.5225,31.4659,4/20/20,2.0
Ethiopia,9.145,40.4897,4/20/20,3.0
Fiji,-17.7134,178.065,4/20/20,1.0
Finland,64.0,26.0,4/20/20,85.0
France,3.9339,-53.1258,4/20/20,1.0
France,-17.6797,149.4068,4/20/20,1.0
France,16.25,-61.5833,4/20/20,0.0
France,-12.8275,45.1662,4/20/20,0.0
France,-20.9043,165.618,4/20/20,0.0
France,-21.1351,55.2471,4/20/20,0.0
France,17.9,-62.8333,4/20/20,0.0
France,18.0708,-63.0501,4/20/20,0.0
France,14.6415,-61.0242,4/20/20,0.0
France,46.2276,2.2137,4/20/20,2380.0
Gabon,-0.8037,11.6094,4/20/20,11.0
Gambia,13.4432,-15.3101,4/20/20,0.0
Georgia,42.3154,43.3569,4/20/20,8.0
Germany,51.0,9.0,4/20/20,1881.0
Ghana,7.9465,-1.0232,4/20/20,0.0
Greece,39.0742,21.8243,4/20/20,10.0
Guatemala,15.7835,-90.2308,4/20/20,32.0
Guinea,9.9456,-9.6966,4/20/20,43.0
Guyana,5.0,-58.75,4/20/20,0.0
Haiti,18.9712,-72.2852,4/20/20,10.0
Holy See,41.9029,12.4534,4/20/20,1.0
Honduras,15.2,-86.2419,4/20/20,5.0
Hungary,47.1625,19.5033,4/20/20,68.0
Iceland,64.9631,-19.0208,4/20/20,2.0
India,21.0,78.0,4/20/20,924.0
Indonesia,-0.7893,113.9213,4/20/20,185.0
Iran,32.0,53.0,4/20/20,1294.0
Iraq,33.0,44.0,4/20/20,35.0
Ireland,53.1424,-7.6921,4/20/20,401.0
Israel,31.0,35.0,4/20/20,222.0
Italy,43.0,12.0,4/20/20,2256.0
Jamaica,18.1096,-77.2975,4/20/20,50.0
Japan,36.0,138.0,4/20/20,0.0
Jordan,31.24,36.51,4/20/20,8.0
Kazakhstan,48.0196,66.9237,4/20/20,176.0
Kenya,-0.0236,37.9062,4/20/20,11.0
"Korea, South",36.0,128.0,4/20/20,13.0
Kuwait,29.5,47.75,4/20/20,80.0
Kyrgyzstan,41.2044,74.7661,4/20/20,14.0
Latvia,56.8796,24.6032,4/20/20,12.0
Lebanon,33.8547,35.8623,4/20/20,4.0
Liberia,6.4281,-9.4295,4/20/20,8.0
Liechtenstein,47.14,9.55,4/20/20,0.0
Lithuania,55.1694,23.8813,4/20/20,28.0
Luxembourg,49.8153,6.1296,4/20/20,8.0
Madagascar,-18.7669,46.8691,4/20/20,0.0
Malaysia,2.5,112.5,4/20/20,36.0
Maldives,3.2028,73.2207,4/20/20,17.0
Malta,35.9375,14.3754,4/20/20,4.0
Mauritania,21.0079,10.9408,4/20/20,0.0
Mauritius,-20.2,57.5,4/20/20,0.0
Mexico,23.6345,-102.5528,4/20/20,511.0
Moldova,47.4116,28.3699,4/20/20,76.0
Monaco,43.7333,7.4167,4/20/20,0.0
Mongolia,46.8625,103.8467,4/20/20,1.0
Montenegro,42.5,19.3,4/20/20,4.0
Morocco,31.7917,-7.0926,4/20/20,191.0
Namibia,-22.9576,18.4904,4/20/20,0.0
Nepal,28.1667,84.25,4/20/20,0.0
Netherlands,12.5186,-70.0358,4/20/20,0.0
Netherlands,12.1696,-68.99,4/20/20,0.0
Netherlands,18.0425,-63.0548,4/20/20,0.0
Netherlands,52.1326,5.2913,4/20/20,750.0
New Zealand,-40.9006,174.886,4/20/20,9.0
Nicaragua,12.8654,-85.2072,4/20/20,0.0
Niger,17.6078,8.0817,4/20/20,0.0
Nigeria,9.082,8.6753,4/20/20,38.0
North Macedonia,41.6086,21.7453,4/20/20,18.0
Norway,60.472,8.4689,4/20/20,78.0
Oman,21.0,57.0,4/20/20,144.0
Pakistan,30.3753,69.3451,4/20/20,70.0
Panama,8.538,-80.7821,4/20/20,194.0
Papua New Guinea,-6.315,143.9555,4/20/20,0.0
Paraguay,-23.4425,-58.4438,4/20/20,2.0
Peru,-9.19,-75.0152,4/20/20,697.0
Philippines,13.0,122.0,4/20/20,200.0
Poland,51.9194,19.1451,4/20/20,306.0
Portugal,39.3999,-8.2245,4/20/20,657.0
Qatar,25.3548,51.1839,4/20/20,567.0
Romania,45.9432,24.9668,4/20/20,190.0
Russia,60.0,90.0,4/20/20,4268.0
Rwanda,-1.9403,29.8739,4/20/20,0.0
Saint Lucia,13.9094,-60.9789,4/20/20,0.0
Saint Vincent and the Grenadines,12.9843,-61.2872,4/20/20,0.0
San Marino,43.9424,12.4578,4/20/20,1.0
Saudi Arabia,24.0,45.0,4/20/20,1122.0
Senegal,14.4974,-14.4524,4/20/20,10.0
Serbia,44.0165,21.0059,4/20/20,312.0
Seychelles,-4.6796,55.492,4/20/20,0.0
Singapore,1.2833,103.8333,4/20/20,1426.0
Slovakia,48.669,19.699,4/20/20,12.0
Slovenia,46.1512,14.9955,4/20/20,5.0
Somalia,5.1521,46.1996,4/20/20,73.0
South Africa,-30.5595,22.9375,4/20/20,142.0
Spain,40.0,-4.0,4/20/20,1536.0
Sri Lanka,7.0,81.0,4/20/20,33.0
Sudan,12.8628,30.2176,4/20/20,41.0
Suriname,3.9193,-56.0278,4/20/20,0.0
Sweden,63.0,16.0,4/20/20,392.0
Switzerland,46.8182,8.2275,4/20/20,204.0
Taiwan*,23.7,121.0,4/20/20,2.0
Tanzania,-6.369,34.8888,4/20/20,84.0
Thailand,15.0,101.0,4/20/20,27.0
Togo,8.6195,0.8248,4/20/20,0.0
Trinidad and Tobago,10.6918,-61.2225,4/20/20,0.0
Tunisia,34.0,9.0,4/20/20,5.0
Turkey,38.9637,35.2433,4/20/20,4674.0
Uganda,1.0,32.0,4/20/20,1.0
Ukraine,48.3794,31.1656,4/20/20,261.0
United Arab Emirates,24.0,54.0,4/20/20,484.0
United Kingdom,32.3078,-64.7505,4/20/20,0.0
United Kingdom,19.3133,-81.2546,4/20/20,5.0
United Kingdom,49.3723,-2.3644,4/20/20,0.0
United Kingdom,36.1408,-5.3536,4/20/20,0.0
United Kingdom,54.2361,-4.5481,4/20/20,2.0
United Kingdom,16.7425,-62.1874,4/20/20,0.0
United Kingdom,55.3781,-3.4360000000000004,4/20/20,4676.0
Uruguay,-32.5228,-55.7658,4/20/20,7.0
US,37.0902,-95.7129,4/20/20,25899.0
Uzbekistan,41.3775,64.5853,4/20/20,62.0
Venezuela,6.4238,-66.5897,4/20/20,0.0
Vietnam,16.0,108.0,4/20/20,0.0
Zambia,-15.4167,28.2833,4/20/20,4.0
Zimbabwe,-20.0,30.0,4/20/20,0.0
Canada,0.0,0.0,4/20/20,0.0
Dominica,15.415,-61.371,4/20/20,0.0
Grenada,12.1165,-61.679,4/20/20,0.0
Mozambique,-18.665695,35.529562,4/20/20,0.0
Syria,34.802075,38.99681500000001,4/20/20,0.0
Timor-Leste,-8.874217,125.727539,4/20/20,3.0
Belize,13.1939,-59.5432,4/20/20,0.0
Laos,19.85627,102.495496,4/20/20,0.0
Libya,26.3351,17.228331,4/20/20,0.0
West Bank and Gaza,31.9522,35.2332,4/20/20,10.0
Guinea-Bissau,11.8037,-15.1804,4/20/20,0.0
Mali,17.570692,-3.996166000000001,4/20/20,22.0
Saint Kitts and Nevis,17.357822,-62.782998,4/20/20,1.0
Canada,64.8255,-124.8457,4/20/20,0.0
Canada,64.2823,-135.0,4/20/20,2.0
Kosovo,42.602636,20.902977,4/20/20,37.0
Burma,21.9162,95.956,4/20/20,8.0
United Kingdom,18.2206,-63.0686,4/20/20,0.0
United Kingdom,18.4207,-64.64,4/20/20,1.0
United Kingdom,21.69400000000001,-71.7979,4/20/20,0.0
MS Zaandam,0.0,0.0,4/20/20,0.0
Botswana,-22.3285,24.6849,4/20/20,0.0
Burundi,-3.3731,29.9189,4/20/20,0.0
Sierra Leone,8.460555000000001,-11.779889,4/20/20,8.0
Netherlands,12.1784,-68.2385,4/20/20,0.0
Malawi,-13.254307999999998,34.301525,4/20/20,0.0
United Kingdom,-51.7963,-59.5236,4/20/20,0.0
France,46.8852,-56.3159,4/20/20,0.0
South Sudan,6.877000000000002,31.307,4/20/20,0.0
Western Sahara,24.2155,-12.8858,4/20/20,0.0
Sao Tome and Principe,0.18636,6.613081,4/20/20,0.0
Yemen,15.552727,48.516388,4/20/20,0.0
Comoros,-11.6455,43.3333,4/20/20,0.0
Tajikistan,38.861034,71.276093,4/20/20,0.0
Lesotho,-29.609988,28.233608,4/20/20,0.0
Afghanistan,33.0,65.0,4/21/20,66.0
Albania,41.1533,20.1683,4/21/20,25.0
Algeria,28.0339,1.6596,4/21/20,93.0
Andorra,42.5063,1.5218,4/21/20,0.0
Angola,-11.2027,17.8739,4/21/20,0.0
Antigua and Barbuda,17.0608,-61.7964,4/21/20,0.0
Argentina,-38.4161,-63.6167,4/21/20,90.0
Armenia,40.0691,45.0382,4/21/20,62.0
Australia,-35.4735,149.0124,4/21/20,0.0
Australia,-33.8688,151.2093,4/21/20,6.0
Australia,-12.4634,130.8456,4/21/20,0.0
Australia,-28.0167,153.4,4/21/20,5.0
Australia,-34.9285,138.6007,4/21/20,2.0
Australia,-41.4545,145.9707,4/21/20,1.0
Australia,-37.8136,144.9631,4/21/20,7.0
Australia,-31.9505,115.8605,4/21/20,1.0
Austria,47.5162,14.5501,4/21/20,78.0
Azerbaijan,40.1431,47.5769,4/21/20,44.0
Bahamas,25.0343,-77.3963,4/21/20,5.0
Bahrain,26.0275,50.55,4/21/20,66.0
Bangladesh,23.685,90.3563,4/21/20,434.0
Barbados,13.1939,-59.5432,4/21/20,0.0
Belarus,53.7098,27.9534,4/21/20,459.0
Belgium,50.8333,4.0,4/21/20,973.0
Benin,9.3077,2.3158,4/21/20,0.0
Bhutan,27.5142,90.4336,4/21/20,1.0
Bolivia,-16.2902,-63.5887,4/21/20,34.0
Bosnia and Herzegovina,43.9159,17.6791,4/21/20,33.0
Brazil,-14.235,-51.9253,4/21/20,2336.0
Brunei,4.5353,114.7277,4/21/20,0.0
Bulgaria,42.7339,25.4858,4/21/20,46.0
Burkina Faso,12.2383,-1.5616,4/21/20,19.0
Cabo Verde,16.5388,-23.0418,4/21/20,1.0
Cambodia,11.55,104.9167,4/21/20,0.0
Cameroon,3.848,11.5021,4/21/20,0.0
Canada,53.9333,-116.5765,4/21/20,187.0
Canada,49.2827,-123.1207,4/21/20,77.0
Canada,37.6489,-122.6655,4/21/20,0.0
Canada,53.7609,-98.8139,4/21/20,1.0
Canada,46.5653,-66.4619,4/21/20,0.0
Canada,53.1355,-57.6604,4/21/20,0.0
Canada,44.682,-63.7443,4/21/20,16.0
Canada,51.2538,-85.3232,4/21/20,652.0
Canada,46.5107,-63.4168,4/21/20,0.0
Canada,52.9399,-73.5491,4/21/20,807.0
Canada,52.9399,-106.4509,4/21/20,4.0
Central African Republic,6.6111,20.9394,4/21/20,2.0
Chad,15.4542,18.7322,4/21/20,0.0
Chile,-35.6751,-71.543,4/21/20,325.0
China,31.8257,117.2264,4/21/20,0.0
China,40.1824,116.4142,4/21/20,0.0
China,30.0572,107.874,4/21/20,0.0
China,26.0789,117.9874,4/21/20,0.0
China,37.8099,101.0583,4/21/20,0.0
China,23.3417,113.4244,4/21/20,1.0
China,23.8298,108.7881,4/21/20,0.0
China,26.8154,106.8748,4/21/20,0.0
China,19.1959,109.7453,4/21/20,0.0
China,39.549,116.1306,4/21/20,0.0
China,47.862,127.7615,4/21/20,8.0
China,33.882,113.614,4/21/20,0.0
China,22.3,114.2,4/21/20,4.0
China,30.9756,112.2707,4/21/20,0.0
China,27.6104,111.7088,4/21/20,0.0
China,44.0935,113.9448,4/21/20,0.0
China,32.9711,119.455,4/21/20,0.0
China,27.614,115.7221,4/21/20,0.0
China,43.6661,126.1923,4/21/20,2.0
China,41.2956,122.6085,4/21/20,0.0
China,22.1667,113.55,4/21/20,0.0
China,37.2692,106.1655,4/21/20,0.0
China,35.7452,95.9956,4/21/20,0.0
China,35.1917,108.8701,4/21/20,21.0
China,36.3427,118.1498,4/21/20,0.0
China,31.202,121.4491,4/21/20,0.0
China,37.5777,112.2922,4/21/20,0.0
China,30.6171,102.7103,4/21/20,0.0
China,39.3054,117.323,4/21/20,0.0
China,31.6927,88.0924,4/21/20,0.0
China,41.1129,85.2401,4/21/20,0.0
China,24.974,101.487,4/21/20,0.0
China,29.1832,120.0934,4/21/20,0.0
Colombia,4.5709,-74.2973,4/21/20,172.0
Congo (Brazzaville),-4.0383,21.7587,4/21/20,5.0
Congo (Kinshasa),-4.0383,21.7587,4/21/20,18.0
Costa Rica,9.7489,-83.7534,4/21/20,7.0
Cote d'Ivoire,7.54,-5.5471,4/21/20,69.0
Croatia,45.1,15.2,4/21/20,27.0
Diamond Princess,0.0,0.0,4/21/20,0.0
Cuba,22.0,-80.0,4/21/20,50.0
Cyprus,35.1264,33.4299,4/21/20,12.0
Czechia,49.8175,15.473,4/21/20,133.0
Denmark,61.8926,-6.9118,4/21/20,0.0
Denmark,71.7069,-42.6043,4/21/20,0.0
Denmark,56.2639,9.5018,4/21/20,180.0
Djibouti,11.8251,42.5903,4/21/20,99.0
Dominican Republic,18.7357,-70.1627,4/21/20,80.0
Ecuador,-1.8312,-78.1834,4/21/20,270.0
Egypt,26.0,30.0,4/21/20,157.0
El Salvador,13.7942,-88.8965,4/21/20,7.0
Equatorial Guinea,1.5,10.0,4/21/20,4.0
Eritrea,15.1794,39.7823,4/21/20,0.0
Estonia,58.5953,25.0136,4/21/20,17.0
Eswatini,-26.5225,31.4659,4/21/20,7.0
Ethiopia,9.145,40.4897,4/21/20,3.0
Fiji,-17.7134,178.065,4/21/20,0.0
Finland,64.0,26.0,4/21/20,146.0
France,3.9339,-53.1258,4/21/20,0.0
France,-17.6797,149.4068,4/21/20,0.0
France,16.25,-61.5833,4/21/20,0.0
France,-12.8275,45.1662,4/21/20,40.0
France,-20.9043,165.618,4/21/20,0.0
France,-21.1351,55.2471,4/21/20,2.0
France,17.9,-62.8333,4/21/20,0.0
France,18.0708,-63.0501,4/21/20,0.0
France,14.6415,-61.0242,4/21/20,0.0
France,46.2276,2.2137,4/21/20,2733.0
Gabon,-0.8037,11.6094,4/21/20,36.0
Gambia,13.4432,-15.3101,4/21/20,0.0
Georgia,42.3154,43.3569,4/21/20,6.0
Germany,51.0,9.0,4/21/20,1226.0
Ghana,7.9465,-1.0232,4/21/20,0.0
Greece,39.0742,21.8243,4/21/20,156.0
Guatemala,15.7835,-90.2308,4/21/20,5.0
Guinea,9.9456,-9.6966,4/21/20,66.0
Guyana,5.0,-58.75,4/21/20,1.0
Haiti,18.9712,-72.2852,4/21/20,0.0
Holy See,41.9029,12.4534,4/21/20,0.0
Honduras,15.2,-86.2419,4/21/20,17.0
Hungary,47.1625,19.5033,4/21/20,114.0
Iceland,64.9631,-19.0208,4/21/20,5.0
India,21.0,78.0,4/21/20,1541.0
Indonesia,-0.7893,113.9213,4/21/20,375.0
Iran,32.0,53.0,4/21/20,1297.0
Iraq,33.0,44.0,4/21/20,28.0
Ireland,53.1424,-7.6921,4/21/20,388.0
Israel,31.0,35.0,4/21/20,229.0
Italy,43.0,12.0,4/21/20,2729.0
Jamaica,18.1096,-77.2975,4/21/20,0.0
Japan,36.0,138.0,4/21/20,338.0
Jordan,31.24,36.51,4/21/20,3.0
Kazakhstan,48.0196,66.9237,4/21/20,143.0
Kenya,-0.0236,37.9062,4/21/20,15.0
"Korea, South",36.0,128.0,4/21/20,9.0
Kuwait,29.5,47.75,4/21/20,85.0
Kyrgyzstan,41.2044,74.7661,4/21/20,22.0
Latvia,56.8796,24.6032,4/21/20,9.0
Lebanon,33.8547,35.8623,4/21/20,0.0
Liberia,6.4281,-9.4295,4/21/20,2.0
Liechtenstein,47.14,9.55,4/21/20,0.0
Lithuania,55.1694,23.8813,4/21/20,24.0
Luxembourg,49.8153,6.1296,4/21/20,60.0
Madagascar,-18.7669,46.8691,4/21/20,0.0
Malaysia,2.5,112.5,4/21/20,57.0
Maldives,3.2028,73.2207,4/21/20,14.0
Malta,35.9375,14.3754,4/21/20,12.0
Mauritania,21.0079,10.9408,4/21/20,0.0
Mauritius,-20.2,57.5,4/21/20,0.0
Mexico,23.6345,-102.5528,4/21/20,729.0
Moldova,47.4116,28.3699,4/21/20,66.0
Monaco,43.7333,7.4167,4/21/20,0.0
Mongolia,46.8625,103.8467,4/21/20,1.0
Montenegro,42.5,19.3,4/21/20,1.0
Morocco,31.7917,-7.0926,4/21/20,163.0
Namibia,-22.9576,18.4904,4/21/20,0.0
Nepal,28.1667,84.25,4/21/20,12.0
Netherlands,12.5186,-70.0358,4/21/20,0.0
Netherlands,12.1696,-68.99,4/21/20,0.0
Netherlands,18.0425,-63.0548,4/21/20,0.0
Netherlands,52.1326,5.2913,4/21/20,729.0
New Zealand,-40.9006,174.886,4/21/20,5.0
Nicaragua,12.8654,-85.2072,4/21/20,0.0
Niger,17.6078,8.0817,4/21/20,9.0
Nigeria,9.082,8.6753,4/21/20,0.0
North Macedonia,41.6086,21.7453,4/21/20,6.0
Norway,60.472,8.4689,4/21/20,35.0
Oman,21.0,57.0,4/21/20,98.0
Pakistan,30.3753,69.3451,4/21/20,1147.0
Panama,8.538,-80.7821,4/21/20,191.0
Papua New Guinea,-6.315,143.9555,4/21/20,0.0
Paraguay,-23.4425,-58.4438,4/21/20,0.0
Peru,-9.19,-75.0152,4/21/20,1512.0
Philippines,13.0,122.0,4/21/20,140.0
Poland,51.9194,19.1451,4/21/20,263.0
Portugal,39.3999,-8.2245,4/21/20,516.0
Qatar,25.3548,51.1839,4/21/20,518.0
Romania,45.9432,24.9668,4/21/20,306.0
Russia,60.0,90.0,4/21/20,5642.0
Rwanda,-1.9403,29.8739,4/21/20,3.0
Saint Lucia,13.9094,-60.9789,4/21/20,0.0
Saint Vincent and the Grenadines,12.9843,-61.2872,4/21/20,0.0
San Marino,43.9424,12.4578,4/21/20,14.0
Saudi Arabia,24.0,45.0,4/21/20,1147.0
Senegal,14.4974,-14.4524,4/21/20,35.0
Serbia,44.0165,21.0059,4/21/20,260.0
Seychelles,-4.6796,55.492,4/21/20,0.0
Singapore,1.2833,103.8333,4/21/20,1111.0
Slovakia,48.669,19.699,4/21/20,26.0
Slovenia,46.1512,14.9955,4/21/20,9.0
Somalia,5.1521,46.1996,4/21/20,49.0
South Africa,-30.5595,22.9375,4/21/20,165.0
Spain,40.0,-4.0,4/21/20,3968.0
Sri Lanka,7.0,81.0,4/21/20,6.0
Sudan,12.8628,30.2176,4/21/20,0.0
Suriname,3.9193,-56.0278,4/21/20,0.0
Sweden,63.0,16.0,4/21/20,545.0
Switzerland,46.8182,8.2275,4/21/20,119.0
Taiwan*,23.7,121.0,4/21/20,3.0
Tanzania,-6.369,34.8888,4/21/20,0.0
Thailand,15.0,101.0,4/21/20,19.0
Togo,8.6195,0.8248,4/21/20,2.0
Trinidad and Tobago,10.6918,-61.2225,4/21/20,1.0
Tunisia,34.0,9.0,4/21/20,0.0
Turkey,38.9637,35.2433,4/21/20,4611.0
Uganda,1.0,32.0,4/21/20,5.0
Ukraine,48.3794,31.1656,4/21/20,415.0
United Arab Emirates,24.0,54.0,4/21/20,490.0
United Kingdom,32.3078,-64.7505,4/21/20,0.0
United Kingdom,19.3133,-81.2546,4/21/20,0.0
United Kingdom,49.3723,-2.3644,4/21/20,8.0
United Kingdom,36.1408,-5.3536,4/21/20,0.0
United Kingdom,54.2361,-4.5481,4/21/20,7.0
United Kingdom,16.7425,-62.1874,4/21/20,0.0
United Kingdom,55.3781,-3.4360000000000004,4/21/20,4301.0
Uruguay,-32.5228,-55.7658,4/21/20,8.0
US,37.0902,-95.7129,4/21/20,27157.0
Uzbekistan,41.3775,64.5853,4/21/20,51.0
Venezuela,6.4238,-66.5897,4/21/20,29.0
Vietnam,16.0,108.0,4/21/20,0.0
Zambia,-15.4167,28.2833,4/21/20,5.0
Zimbabwe,-20.0,30.0,4/21/20,3.0
Canada,0.0,0.0,4/21/20,0.0
Dominica,15.415,-61.371,4/21/20,0.0
Grenada,12.1165,-61.679,4/21/20,0.0
Mozambique,-18.665695,35.529562,4/21/20,0.0
Syria,34.802075,38.99681500000001,4/21/20,3.0
Timor-Leste,-8.874217,125.727539,4/21/20,1.0
Belize,13.1939,-59.5432,4/21/20,0.0
Laos,19.85627,102.495496,4/21/20,0.0
Libya,26.3351,17.228331,4/21/20,0.0
West Bank and Gaza,31.9522,35.2332,4/21/20,0.0
Guinea-Bissau,11.8037,-15.1804,4/21/20,0.0
Mali,17.570692,-3.996166000000001,4/21/20,12.0
Saint Kitts and Nevis,17.357822,-62.782998,4/21/20,0.0
Canada,64.8255,-124.8457,4/21/20,0.0
Canada,64.2823,-135.0,4/21/20,0.0
Kosovo,42.602636,20.902977,4/21/20,6.0
Burma,21.9162,95.956,4/21/20,2.0
United Kingdom,18.2206,-63.0686,4/21/20,0.0
United Kingdom,18.4207,-64.64,4/21/20,0.0
United Kingdom,21.69400000000001,-71.7979,4/21/20,0.0
MS Zaandam,0.0,0.0,4/21/20,0.0
Botswana,-22.3285,24.6849,4/21/20,0.0
Burundi,-3.3731,29.9189,4/21/20,0.0
Sierra Leone,8.460555000000001,-11.779889,4/21/20,7.0
Netherlands,12.1784,-68.2385,4/21/20,0.0
Malawi,-13.254307999999998,34.301525,4/21/20,1.0
United Kingdom,-51.7963,-59.5236,4/21/20,0.0
France,46.8852,-56.3159,4/21/20,0.0
South Sudan,6.877000000000002,31.307,4/21/20,0.0
Western Sahara,24.2155,-12.8858,4/21/20,0.0
Sao Tome and Principe,0.18636,6.613081,4/21/20,0.0
Yemen,15.552727,48.516388,4/21/20,0.0
Comoros,-11.6455,43.3333,4/21/20,0.0
Tajikistan,38.861034,71.276093,4/21/20,0.0
